text,category,date-received,sender,sender_category,label
"Dumoble ang deposit ! Dito lamang sa PanaloKa! 2,000 mo ay magiging 4,000! Claim your 300% FIRST BONUS! Panaloka.buzz",smishing,2024-04-02 23:32:10,+6391266***40,Personal_Mobile,1
"Download APP to get FREE  rewards 50P,100% first deposit bonus,Uncapped 1.0% Bonus Per Deposit,join:pub11.buzz",smishing,2024-04-02 23:09:05,+6396349***50,Personal_Mobile,1
"Limited bonus and Red envelope giveaway only at JILI747,  Have 3 Chances to Win up to PHP 1,000 ! Today at 6 pm, 8 pm and 10 pm. Come get yours now! Jili747.buzz",smishing,2024-04-02 21:01:49,+6398551***00,Personal_Mobile,1
"Magrehistro online para sa mga laro ng at makakuha ng P17-177  
>>> lmy.de/MvIE",smishing,2024-04-02 15:50:39,+6391219***23,Personal_Mobile,1
"Big wins, small bets! 20 pesos becomes 100K in 177bet Dare to win at       dub.sh/msv7Nd2",smishing,2024-04-02 13:41:10,+6398540***37,Personal_Mobile,1
"Too many Welfare,Sl0t fishing and more! recharge 100 and get 100,
dub.sh/rdr4xRf",smishing,2024-04-02 05:44:56,+6398539***02,Personal_Mobile,1
"Too many Welfare,Sl0t fishing and more! recharge 100 and get 100
1y2b03y. bid",smishing,2024-04-02 02:43:20,+6398539***46,Personal_Mobile,1
"Online  Solaire Receive daily bonuses, log in to get P188 for free, multiple rewards, join now:                                               solaire98.com          ",smishing,2024-04-01 12:44:42,+6390814***51,Personal_Mobile,1
Payday Blast is here! Claim your 6888p Bonus & Chance to win a Samsung UHD worth 29999p. New players get free Welcome Bonus of 1000p+177p at GoJackpotph15.icu,smishing,2024-03-31 20:43:52,+6398556***96,Personal_Mobile,1
"Limited bonus and Red envelope giveaway only at JILI747,  Have 3 Chances to Win up to PHP 1,000 ! Today at 6 pm, 8 pm and 10 pm. Come get yours now! jili747e.tv",smishing,2024-03-31 07:37:21,+6398159***01,Personal_Mobile,1
"[Epicwin]: Sumali sa amin at tangkilikin ang limitadong 100% BONUS

Trusted website : EpicWinph5.icu

Magdeposito at makakuha ng 100% at ibang BONUS araw-araw",smishing,2024-03-31 03:41:52,+6395181***18,Personal_Mobile,1
"Download APP to get FREE  rewards 50P,100% first deposit bonus,Uncapped 1.0% Bonus Per Deposit,join:pub11.tv",smishing,2024-03-29 15:12:19,+6398552***77,Personal_Mobile,1
"Download APP to get FREE  rewards 50P,100% first deposit bonus,Uncapped 1.0% Bonus Per Deposit,join:pub11.tv",smishing,2024-03-29 04:03:40,+6398178***12,Personal_Mobile,1
"Provides you with 77p for free, and you will receive a 100% bonus on your first deposit. Get it here:                                             we-is.tv/003          ",smishing,2024-03-28 22:54:08,+6396236***64,Personal_Mobile,1
"Mag-recharge ng 100 at makakuha ng 100, gamitin ang 100 para manalo ng 10k
1y2b01y.bid",smishing,2024-03-28 19:58:12,+6394688***94,Personal_Mobile,1
"[Epicwin]: Sumali sa amin at tangkilikin ang limitadong 100% BONUS

Trusted website : EpicWinph5.icu

Magdeposito at makakuha ng 100% at ibang BONUS araw-araw",smishing,2024-03-28 15:12:24,+6398524***54,Personal_Mobile,1
"GoJackpot Holy Week Tournament! Win Big and Get Samsung UA50 + 29,999P.  New members get 1000 Free bonus. Join now at GoJackpotph14.icu",smishing,2024-03-28 14:17:05,+6398553***27,Personal_Mobile,1
"Dumoble ang deposit ! Dito lamang sa PanaloKa! 2,000 mo ay magiging 4,000! Claim your 300% FIRST BONUS!
PanaloKa.tv",smishing,2024-03-28 11:49:11,+6398177***72,Personal_Mobile,1
"Win big this Holy Week at WinningPlus! New members get 588 Free, and upcoming PAYDAY blast offers 999p. Join now at WinPlusph2.icu.",smishing,2024-03-28 03:59:16,+6395169***97,Personal_Mobile,1
"Magdeposito sa BW777 at makakuha ng 5% na bonus, at maaari ka ring makakuha ng isang iphone15 77ph7.tv/27MS04",smishing,2024-03-28 03:44:42,+6392943***41,Personal_Mobile,1
"Experience the thrill at SBET! Slots Tournament is now open! Have chance to win VIVOX30, New members get up to 3,000p bonus. Signup now and Win Big! sbet1.icu",smishing,2024-03-27 16:46:24,+6398159***38,Personal_Mobile,1
"[Epicwin]: Sumali sa amin at tangkilikin ang limitadong 100% BONUS

Trusted website : EpicWinph5.icu

Magdeposito at makakuha ng 100% at ibang BONUS araw-araw",smishing,2024-03-27 13:55:46,+6398561***41,Personal_Mobile,1
Claim worth 49k Ipad Air on GoJackpot by Joining  our Slot tournament event! Don't miss out and win big! plus  free 1000 bonus! sign up today! GoJackpotph17.icu,smishing,2024-03-27 07:31:56,+6395199***38,Personal_Mobile,1
Claim worth 49k Ipad Air on GoJackpot by Joining  our Slot tournament event! Don't miss out and win big! plus  free 1000 bonus! sign up today! GoJackpotph14.icu,smishing,2024-03-27 07:11:09,+6395190***43,Personal_Mobile,1
"Makakuha ng 100% bonus sa araw-araw na deposito
g4b61jh.bid",smishing,2024-03-26 13:48:12,+6398539***09,Personal_Mobile,1
Claim worth 49k Ipad Air on GoJackpot by Joining  our Slot tournament event! Don't miss out and win big! plus  free 1000 bonus! sign up today! GoJackpotph10.icu,smishing,2024-03-26 12:36:17,+6395137***27,Personal_Mobile,1
"[Epicwin]: Sumali sa amin at tangkilikin ang limitadong 100% BONUS

Trusted website : EpicWinph5.icu

Magdeposito at makakuha ng 100% at ibang BONUS araw-araw",smishing,2024-03-26 06:03:20,+6398171***57,Personal_Mobile,1
Register to get 200P bonus for free. Contact online customer service for more details at                                                          ul4js.com          ,smishing,2024-03-25 15:39:13,+6396252***19,Personal_Mobile,1
"Hello, new free money bonus 1999 with no deposit condition, please login     ta777.tv/8V8   to get free money 1999 now",smishing,2024-03-25 12:58:24,+6393013***85,Personal_Mobile,1
"Kumuha ng P258, tunay na benepisyo, walang mga kinakailangan, WG777.eu",smishing,2024-03-25 12:41:43,+6391207***20,Personal_Mobile,1
"Dumoble ang deposit ! Dito lamang sa PanaloKa! 2,000 mo ay magiging 4,000! Claim your 300% FIRST BONUS!
PanaloKa.tv",smishing,2024-03-25 11:42:38,+6398552***21,Personal_Mobile,1
Claim your P50 download bonus instantly.100% first deposit bonus:pub22.tv,smishing,2024-03-24 22:02:41,+6391243***93,Personal_Mobile,1
"Makakuha ng 100% bonus sa araw-araw na deposito
g4b61jh.bid",smishing,2024-03-24 16:55:13,+6390906***28,Personal_Mobile,1
"Big wins, small bets! 20 pesos becomes 100K in 177bet Dare to win at 17v7qw.bid",smishing,2024-03-24 12:16:47,+6390996***01,Personal_Mobile,1
Don't miss the GoJackpot Payday Blast promo event! Claim up to 6888 Bonus! Sign up now and receive a 1000 new member bonus! GoJackpotph10.icu,smishing,2024-03-24 05:58:46,+6398563***60,Personal_Mobile,1
17v7sf.bid Makatanggap ng 18P nang libre at manalo ng 50K na cash,smishing,2024-03-24 04:16:53,+6394664***59,Personal_Mobile,1
"[Epicwin]: Sumali sa amin at tangkilikin ang limitadong 100% BONUS

Trusted website : EpicWinph7.icu

Magdeposito at makakuha ng 100% at ibang BONUS araw-araw",smishing,2024-03-24 02:17:44,+6398151***04,Personal_Mobile,1
"Dumoble ang deposit ! Dito lamang sa PanaloKa! 2,000 mo ay magiging 4,000! Claim your 300% FIRST BONUS!
PanaloKa.tv",smishing,2024-03-23 08:44:23,+6398134***29,Personal_Mobile,1
"Maglaro na sa Slot, Fishing at Card game para makuha ang Free bonus up to 188888P:pub33.tv",smishing,2024-03-23 00:21:20,+6398152***78,Personal_Mobile,1
"[Epicwin]: Sumali sa amin at tangkilikin ang limitadong 100% BONUS

Trusted website : EpicWinph7.icu

Magdeposito at makakuha ng 100% at ibang BONUS araw-araw",smishing,2024-03-22 04:40:50,+6398514***72,Personal_Mobile,1
"TGIF vibes at GoJackpot ! Don't miss out on the PayDay Blast ! Double bonuses await 6,888p + 6,888p , For New players claim 1,000p + 1,77p at GoJackpotph15.icu",smishing,2024-03-22 04:15:53,+6395159***80,Personal_Mobile,1
"[Epicwin]: Sumali sa amin at tangkilikin ang limitadong 100% BONUS

Trusted website : EpicWinph7.icu",smishing,2024-03-21 19:29:10,+6398152***06,Personal_Mobile,1
"Get ready for upcoming bonuses , T.G.I.F at Gojackpot! Get your free 6,888p + 1,000p welcome bonus and win iPad Air or Php. 30,000p! Visit now GoJackpotph14.icu",smishing,2024-03-21 04:08:46,+6393884***95,Personal_Mobile,1
Newbies free 1666 download and claim! 6766889.tv/Aa6,smishing,2024-03-20 18:57:50,+6393052***87,Personal_Mobile,1
"Payday Blast alert! Win an iPad Air and free 6,888p bonus in the Slot Tournament. Plus, 1000p welcome bonus at GoJackpotph19.icu Play now!",smishing,2024-03-20 03:16:20,+6398134***39,Personal_Mobile,1
"[Epicwin]: Sumali sa amin at tangkilikin ang limitadong 100% BONUS

Trusted website : EpicWinph7.icu

Magdeposito at makakuha ng 100% at ibang BONUS araw-araw",smishing,2024-03-19 23:39:00,+6398134***08,Personal_Mobile,1
"Exciting Payday Blast ahead! Free 6,888p Bonus & Chance to Win iPad Air in SLOT TOURNAMENT! Plus, Free Welcome Bonus 1,000p+177p for at GoJackpotph19.icu",smishing,2024-03-19 18:10:12,+6395040***65,Personal_Mobile,1
mag deposit ka ng 100 at gawin nating 268:sv55.tv,smishing,2024-03-18 21:56:33,+6398133***90,Personal_Mobile,1
We regret to inform you! We are unable to deliver packages. Please make sure your address is up to date to ensure timely delivery:                 cutt.ly/ow2oOtEP,smishing,2024-03-18 14:11:01,+6396297***58,Personal_Mobile,1
Mark your calendars for March 20! Join the PAYDAY BONANZA! Win free 999p on WinningPlus! Enjoy Weekend High Jackpot Rates & Get Free 588p+388p on WinPlus6.tv,smishing,2024-03-18 04:18:08,+6398170***24,Personal_Mobile,1
"[Epicwin]: Sumali sa amin at tangkilikin ang limitadong 100% BONUS

Trusted website : EpicWinph7.icu

Magdeposito at makakuha ng 100% at ibang BONUS araw-araw",smishing,2024-03-17 23:33:55,+6398557***56,Personal_Mobile,1
"No.1 Online kingdom ng PINAS, may MILYONG kampyon kada araw! Dito yan sa PanaloKa, claim 316% bonus now! PanaloKa.tv",smishing,2024-03-17 21:07:15,+6398159***91,Personal_Mobile,1
"Makakakuha ang mga bagong user ng 100% na bonus sa kanilang unang deposito
g3b68jh.bid",smishing,2024-03-14 22:22:20,+6395057***68,Personal_Mobile,1
"Get Ready For Friday PayDay! Free 6,888p bonus on Mar 15 at GoJackpot! Plus, 6,888p on Mar 15! Claim 1,000p+177p at GoJackpotph12.icu",smishing,2024-03-14 15:21:06,+6398106***61,Personal_Mobile,1
"Join Slots Milestone Event & Win 70,000p prize! Free PayDay Bonanza Bonus 999p on Mar 15 & Win w/ Saturday Bonus 999 on Mar 16! Free 588p+388p at WinPlusPh2.icu",smishing,2024-03-14 00:09:14,+6398108***82,Personal_Mobile,1
"Makakakuha ang mga bagong user ng 100% na bonus sa kanilang unang deposito
g3b68jh.bid",smishing,2024-03-13 14:37:09,+6390977***45,Personal_Mobile,1
"WK777:120% unang deposito na bonus, 57p na bonus para sa pag-download ng app, magparehistro ngayon >>>w777k.tv/BC",smishing,2024-03-12 20:29:49,+6391229***68,Personal_Mobile,1
"Join Slots Milestone Event & Win 70,000p prize! Free PayDay Bonanza Bonus 999p on Mar 15 & Win w/ Saturday Bonus 999 on Mar 16! Free 588p+388p at WinPlusPh2.icu",smishing,2024-03-12 20:13:47,+6398136***73,Personal_Mobile,1
"[Epicwin]: Sumali sa amin at tangkilikin ang limitadong 100% BONUS

Trusted website : EpicWinph5.icu

Magdeposito at makakuha ng 100% at ibang BONUS araw-araw",smishing,2024-03-12 05:56:34,+6394664***28,Personal_Mobile,1
"[Epicwin]: Sumali sa amin at tangkilikin ang limitadong 100% BONUS

Trusted website : EpicWinph5.icu

Magdeposito at makakuha ng 100% at ibang BONUS araw-araw",smishing,2024-03-12 03:49:14,+6398122***67,Personal_Mobile,1
Mag register at i-claim ang iyong 128% first deposit rewards up to 10888! Don't miss out the chance!:ty72.tv,smishing,2024-03-12 02:58:53,+6398106***56,Personal_Mobile,1
"Provides you with 77p for free, and you will receive a 100% bonus on your first deposit. Get it here:                                           hjdenmz.site          ",smishing,2024-03-11 16:13:41,+6390825***23,Personal_Mobile,1
"Makakakuha ang mga bagong user ng 100% na bonus sa kanilang unang deposito
g3b61jh.bid",smishing,2024-03-11 11:27:15,+6390981***10,Personal_Mobile,1
"I-download ang programa at makakuha ng P117
ffx78.bid",smishing,2024-03-11 11:26:01,+6395055***01,Personal_Mobile,1
"Congratulation GCash User,

You've been rewarded with a PHP
15,000 GCash Voucher from GCredit.

 Claim here: 
congratulation-vipgcash.website/claim

 Thank you for using GCash.",smishing,2024-03-11 05:58:25,+6391216***99,Personal_Mobile,1
"Register for 77JL and get P18 for free, deposit P100 every day to get P100, and download the APP to get P188. Hurry and go to:jl17.tv",smishing,2024-03-10 22:04:01,+6395119***91,Personal_Mobile,1
"Congratulation GCash User,

You've been rewarded with a PHP
15,000 GCash Voucher from GCredit.

 Claim here: 
congratulation-vipgcash.website/claim

 Thank you for using GCash.",smishing,2024-03-10 21:54:58,+6391219***57,Personal_Mobile,1
"[Epicwin ]: Join us & enjoy limited 100% BONUS

Trusted website : EpicWinph5.icu

Deposit and get 100% & get BONUS everyday",smishing,2024-03-10 15:58:51,+6398136***32,Personal_Mobile,1
Mag register at i-claim ang iyong 128% first deposit rewards up to 10888! Don't miss out the chance!:ty73.tv,smishing,2024-03-10 15:49:28,+6393021***90,Personal_Mobile,1
"[Epicwin ]: Join us & enjoy limited 100% BONUS

Trusted website : EpicWinph5.icu

Deposit and get 100% & get BONUS everyday",smishing,2024-03-10 07:39:31,+6398109***16,Personal_Mobile,1
Mag register at i-claim ang iyong 128% first deposit rewards up to 10888! Don't miss out the chance!:ty73.tv,smishing,2024-03-10 06:12:53,+6398557***86,Personal_Mobile,1
"New users sign up to receive the 1999p bonus for free, and more preferential activities are waiting for you to receive!     ta777.de/qsI",smishing,2024-03-09 23:19:06,+6396492***46,Personal_Mobile,1
mag deposit ka ng 100 at gawin nating 268:sv11.tv,smishing,2024-03-09 14:17:53,+6391284***60,Personal_Mobile,1
"Hurry! WinPlus Saturday special T.G.I.S! Enjoy Free 999 bonus, Jackpot vibes. Plus, bonus treats 588p+388p at WinPlusph4.icu",smishing,2024-03-09 14:04:23,+6391090***85,Personal_Mobile,1
"ay malayang nag-aalok sa iyo ng 88 P , kunin ito dito:ty80.tv",smishing,2024-03-07 02:02:43,+6398509***07,Personal_Mobile,1
"50P FREE B0NUS for you, 
Gc''ash C''ash 0ut Instant! 
Your Luckday start here 
>>> lmy.de/srFN 
>>> Jackpotjili. com",smishing,2024-03-06 17:07:49,+6396492***78,Personal_Mobile,1
"50P FREE B0NUS for you, 
Gc''ash C''ash 0ut Instant! 
Your Luckday start here 
>>> lmy.de/srFN 
>>> Jackpotjili. com",smishing,2024-03-06 17:07:57,+6396492***78,Personal_Mobile,1
"Whats New?  CC6 Launched, deposit 1OO and received instant  p 222.  Hurry up and Claim Now!                                                     cc6vip0.com/          ",smishing,2024-03-06 15:19:03,+6396239***48,Personal_Mobile,1
Bagong mang lalaro ay makatanggap ng libreng 188php at marami pang premyo ang nag hihintay:ta777.tv/TWG,smishing,2024-03-06 02:57:08,+6391273***85,Personal_Mobile,1
"UNIONBANK

We have noticed that someone's trying to open your UB account. Please be adviced that you need to secure your account immediately,
Please visit: llink.ee/UBupdate",smishing,2024-03-05 10:29:44,+6398562***78,Personal_Mobile,1
"Join March 5 PayDay Blast For Free 6,888p bonus on GoJackpot! Claim 1,000p+177p bonus on new register. Win Jackpot & Get 239% extra bonus on GoJackpotph21.icu",smishing,2024-03-05 08:22:58,+6391238***45,Personal_Mobile,1
"New users sign up to receive the 188p bonus for free, and more preferential activities are waiting for you to receive!  ta777.tv/Omd",smishing,2024-03-05 05:11:50,+6391252***48,Personal_Mobile,1
"Big wins, small bets! 20 pesos becomes 100K in 177bet. Dare to win a
a8sdk.bid",smishing,2024-03-04 20:31:29,+6394618***25,Personal_Mobile,1
Mag register at i-claim ang iyong 128% first deposit rewards up to 10888! Don't miss out the chance!:ty72.tv ,smishing,2024-03-04 18:48:43,+6394844***12,Personal_Mobile,1
"Big wins, small bets! 20 pesos becomes 100K in 177bet. Dare to win a
a8sdk.bid",smishing,2024-03-04 00:25:39,+6395058***07,Personal_Mobile,1
"Consecutive log-in get P8,888 !! Recommend friends and receive unlimited                                                                             go.ly/HefxP          ",smishing,2024-03-03 18:57:42,+6396234***25,Personal_Mobile,1
